Headline,Body ID,Stance
Large space object slams Nicaragua’s capital as asteroid passes Earth,269,unrelated
"Hundreds of dog-lovers from around the world offer home to pet abandoned at the railway station with a suitcase containing his pillow, toy, bowl and favourite food",269,unrelated
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,269,unrelated
ISIS supporters mourn death of ‘youngest fighter’,269,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,269,unrelated
Meteorite 'caused mysterious boom in Nicaragua',269,unrelated
Chugging eggnog at office party lands man in hospital,269,unrelated
Nicaraguan commission on possible meteorite crash presents rock samples,269,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,269,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,269,unrelated
"Meteorite makes big crater in Nicaragua, government says",269,unrelated
Dog abandoned at Ayr station with belongings in suitcase,269,unrelated
Doubts cast over Nicaragua meteorite claim,269,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",269,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,269,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",269,unrelated
See the Crater a Meteorite Made in Nicaragua,269,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,269,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,269,unrelated
ISIS leader ‘killed’ in US airstrikes,269,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,269,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,269,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",269,unrelated
New policy could reduce marijuana possession arrests,269,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,269,unrelated
Small Meteorite Hits Managua,269,unrelated
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",269,unrelated
Small Meteorite Strikes in Nicaragua's Capital City of Managua,269,unrelated
Dog abandoned at Scottish rail station with suitcase full of belongings  Read more: http://www.ctvnews.ca/world/dog-abandoned-at-scottish-rail-station-with-suitcase-full-of-belongings-1.2175026#ixzz3O9Shc1IO,269,unrelated
Questions raised over Nicaragua 'meteorite',269,unrelated
Report: NYPD to stop arresting people for minor marijuana offenses,269,unrelated
A bunch of cool health features were cut from the Apple Watch at the last minute,269,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,269,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],269,unrelated
Canadian Soldier Shot At Ottawa War Memorial: Report,269,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,269,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,269,unrelated
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,269,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,269,unrelated
"Tour, agent: Tiger Woods not banned",269,unrelated
"Small meteorite strikes Nicaragua, government says",269,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,269,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,269,unrelated
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,269,unrelated
NYPD to stop arrests for small amounts of marijuana,269,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,269,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",269,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,269,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,269,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,269,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",271,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,271,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',271,unrelated
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',271,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",271,unrelated
American hostage killed in rescue attempt in Yemen - senior official,271,unrelated
Al Qaida hostage killed in raid,271,unrelated
Setting the record straight on tor,271,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,271,unrelated
Pentagon: ISIS Got U.S. Weapons Package,271,unrelated
Married TV actor wakes up to find his testicles have been stolen after kissing young woman in sauna,271,unrelated
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],271,unrelated
Married TV actor wakes up to find his testicles have been STOLEN after he is drugged in Russian bar by attractive blonde working for organ traffickers,271,unrelated
British man pays $460 to save constipated goldfish's life,271,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,271,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",271,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",271,unrelated
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,271,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,271,unrelated
Christian Bale to Play Steve Jobs in New Movie,271,unrelated
Watch marine take sniper shot to the head and live,271,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",271,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,271,unrelated
Russian Man Wakes Up to Find His Testicles Have Been Stolen,271,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,271,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",271,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",271,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,271,unrelated
Russian TV actor wakes up to find his testicles stolen,271,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,271,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),271,unrelated
Kim Jong-Un's sister reportedly running N. Korea,271,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,271,discuss
"Wildest Apple Watch rumor yet: 100,000 apps at launch",271,unrelated
"Yemen says U.S. man freed, sister says he’s dead",271,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,271,discuss
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,271,unrelated
Kim Jong-Un's Sister Takes Control in North Korea,271,unrelated
US hostage Luke Somers dies after rescue bid,271,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,271,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,271,unrelated
Actor has his testicles stolen after meeting ‘young blonde woman at a bar’,271,unrelated
This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,271,unrelated
American hostage in Yemen freed in military raid-Defence Ministry,271,unrelated
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",271,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,271,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,271,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,271,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",271,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',271,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),271,unrelated
‘Cannibal mother tries to eat her newborn baby after giving birth’,272,discuss
"Islamic State leader's family detained by Lebanon, officials say",273,discuss
Lebanon 'holding IS leader's daughter and ex-wife',273,discuss
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,273,discuss
YPG Confirms: Gill Rosenberg Not Captured in Kobani,276,agree
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,276,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',276,agree
NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,277,unrelated
"Tom Brokaw 'wants Brian Williams out': NBC legend 'furious' at Iraq war lie, as it's claimed executives warned anchor to stop exaggerating the story in the past",277,unrelated
Comcast Says You Can Keep Your Tor,277,unrelated
"High-end Apple Watch to start at $5,000 -- analyst",277,unrelated
Tom Brokaw wants Brian Williams fired,277,unrelated
Alleged audio of Michael Brown shooting has surfaced,277,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,277,unrelated
Report: Tom Brokaw Wants Brian Williams Fired,277,unrelated
Source: Tom Brokaw Wants Brian Williams Fired,277,unrelated
Rapper identified as James Foley's executioner: reports,277,unrelated
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,277,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",277,unrelated
Comcast Declares War on Tor?,277,unrelated
Comcast calls rumor that it disconnects Tor users “wildly inaccurate”,277,unrelated
The Apple Watch's battery life will reportedly be just like any other smartwatch,277,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",277,unrelated
Comcast blocks Tor,277,unrelated
Setting the record straight on tor,277,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),277,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",277,unrelated
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",280,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",280,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,280,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,280,unrelated
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",280,unrelated
"So, There Might Be a Rat Infestation at Vogue",280,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",280,unrelated
I aborted my baby because it was a boy,280,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,280,unrelated
"In Moscow, police are looking for a felon, cut the male genitals",280,unrelated
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,280,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",280,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,280,unrelated
Batmobile Rumored To Have Been Stolen From Batman V. Superman: Dawn Of Justice Set,280,unrelated
Iraqi media says ISIS militants have contracted Ebola,280,unrelated
ISIS leader dead?,280,unrelated
The Case of the Stolen Batmobile Has Been Solved,280,unrelated
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,280,unrelated
Robert Plant ripped up $800M Led Zeppelin reunion contract,280,unrelated
"Batmobile stolen in Detroit? Good one, joker!",280,unrelated
GCPD Solved Stolen Batmobile Case?,280,unrelated
Was The Batmobile Stolen In Detroit?,280,unrelated
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,280,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,280,unrelated
Apple Watch launch reportedly planned for February with limited supply,280,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,280,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",280,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,280,unrelated
"And finally: Apple Watch to launch 9 March with 100,000 apps",280,unrelated
Missing Mexican students 'not found in mass grave',280,unrelated
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),280,unrelated
Kurds fear Isis use of chemical weapon in Kobani,280,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,280,unrelated
